Date,Open,High,Low,Close,Volume
2024-12-28,1453.94,1495.42,1419.84,1493.74,492342
2024-12-27,1513.84,1517.52,1477.38,1497.12,364863
2024-12-26,1522.21,1566.79,1453.56,1493.08,169292
2024-12-25,1542.54,1561.66,1519.79,1522.28,50000
2024-12-24,1564.60,1577.06,1497.20,1510.62,50000
2024-12-23,1465.72,1493.26,1460.23,1489.58,50000
2024-12-22,1504.74,1523.89,1437.53,1493.25,448886
2024-12-21,1470.48,1483.70,1358.36,1441.58,161133
2024-12-20,1414.75,1449.29,1374.71,1388.18,143759
2024-12-19,1346.31,1346.69,1331.57,1344.17,50000
2024-12-18,1357.74,1462.61,1344.00,1429.07,968349
2024-12-17,1438.66,1492.17,1409.95,1428.00,291693
2024-12-16,1369.16,1399.84,1333.54,1398.43,50000
2024-12-15,1338.80,1361.23,1273.94,1335.59,50000
2024-12-14,1348.71,1381.16,1332.50,1350.43,268872
2024-12-13,1359.71,1410.54,1321.56,1325.87,50000
2024-12-12,1358.18,1377.18,1341.58,1358.61,372118
2024-12-11,1384.85,1405.53,1381.40,1400.39,50000
2024-12-10,1398.84,1415.89,1345.34,1360.87,231216
2024-12-09,1368.43,1379.37,1321.83,1363.47,1004758
2024-12-08,1382.82,1418.20,1381.23,1398.14,359796
2024-12-07,1372.00,1407.64,1354.33,1396.71,50000
2024-12-06,1375.29,1429.68,1363.79,1425.01,1045703
2024-12-05,1409.27,1526.54,1393.67,1479.65,284414
2024-12-04,1465.40,1523.34,1460.74,1496.50,772971
2024-12-03,1498.44,1531.01,1479.02,1520.71,50000
2024-12-02,1422.88,1459.99,1409.88,1432.68,55571
2024-12-01,1464.87,1503.80,1414.54,1500.79,698675
2024-11-30,1522.46,1530.41,1488.97,1494.97,50000
2024-11-29,1465.93,1479.24,1417.13,1447.41,257743
2024-11-28,1442.49,1452.05,1407.82,1408.04,1207061
2024-11-27,1429.71,1484.01,1372.33,1469.09,50000
2024-11-26,1402.74,1473.43,1329.43,1391.74,50000
2024-11-25,1348.49,1381.55,1336.42,1357.31,538219
2024-11-24,1351.86,1384.54,1347.99,1361.02,93843
2024-11-23,1352.11,1405.47,1300.47,1333.93,50000
